booking_id,booking_date,check_in_date,check_out_date,channel_id,rate_code_id,gross_room_revenue,commission_amount,net_room_revenue,status
BK_03921,2025-02-09,2025-04-03,2025-04-07,CH_01,RT_02,602.76,18.08,584.68,Checked-Out
BK_03922,2025-03-23,2025-04-03,2025-04-07,CH_02,RT_05,531.56,95.68,435.88,Checked-Out
BK_03923,2025-02-17,2025-04-03,2025-04-06,CH_04,RT_05,426.99,72.59,354.4,Checked-Out
BK_03924,2025-01-21,2025-04-03,2025-04-05,CH_07,RT_04,200.42,0.0,200.42,Checked-Out
BK_03925,2025-01-13,2025-04-03,2025-04-06,CH_01,RT_01,405.45,12.16,393.29,Confirmed
BK_03926,2025-03-03,2025-04-03,2025-04-06,CH_05,RT_01,470.43,0.0,470.43,Confirmed
BK_03927,2025-02-20,2025-04-03,2025-04-07,CH_03,RT_02,607.56,121.51,486.05,Checked-Out
BK_03928,2025-03-31,2025-04-03,2025-04-09,CH_07,RT_01,1075.44,129.05,946.39,Checked-Out
BK_03929,2025-01-15,2025-04-03,2025-04-05,CH_02,RT_02,387.32,69.72,317.6,Confirmed
BK_03930,2025-01-26,2025-04-03,2025-04-09,CH_04,RT_01,898.8,152.8,746.0,Confirmed
BK_03931,2025-02-19,2025-04-03,2025-04-06,CH_03,RT_01,380.01,76.0,304.01,Checked-Out
BK_03932,2025-03-28,2025-04-03,2025-04-05,CH_02,RT_02,294.68,53.04,241.64,Checked-Out
BK_03933,2025-01-08,2025-04-03,2025-04-04,CH_02,RT_02,129.32,23.28,106.04,Checked-Out
BK_03934,2025-01-11,2025-04-03,2025-04-06,CH_02,RT_05,377.58,67.96,309.62,Checked-Out
BK_03935,2025-01-11,2025-04-03,2025-04-04,CH_02,RT_02,159.85,28.77,131.08,Checked-Out
BK_03936,2025-03-10,2025-04-03,2025-04-06,CH_03,RT_01,497.94,99.59,398.35,Confirmed
BK_03937,2025-03-10,2025-04-03,2025-04-05,CH_06,RT_04,160.54,0.0,160.54,Checked-Out
BK_03938,2025-03-29,2025-04-03,2025-04-04,CH_02,RT_01,141.26,25.43,115.83,Checked-Out
BK_03939,2025-03-02,2025-04-03,2025-04-04,CH_03,RT_01,131.06,26.21,104.85,Checked-Out
BK_03940,2025-02-25,2025-04-03,2025-04-09,CH_03,RT_01,1040.76,208.15,832.61,Checked-Out
BK_03941,2025-02-13,2025-04-03,2025-04-07,CH_04,RT_01,549.64,93.44,456.2,Checked-Out
BK_03942,2025-03-06,2025-04-03,2025-04-04,CH_02,RT_01,0.0,0.0,0.0,Cancelled
BK_03943,2025-03-05,2025-04-03,2025-04-04,CH_02,RT_03,160.62,28.91,131.71,Checked-Out
BK_03944,2025-03-05,2025-04-03,2025-04-07,CH_02,RT_02,804.16,144.75,659.41,Checked-Out
BK_03945,2025-01-04,2025-04-03,2025-04-04,CH_01,RT_01,182.88,5.49,177.39,Checked-Out
BK_03946,2025-03-13,2025-04-03,2025-04-06,CH_01,RT_01,405.99,12.18,393.81,Checked-Out
BK_03947,2025-02-02,2025-04-03,2025-04-06,CH_06,RT_04,242.37,0.0,242.37,Checked-Out
BK_03948,2025-03-03,2025-04-03,2025-04-05,CH_06,RT_04,214.32,0.0,214.32,Checked-Out
BK_03949,2025-04-02,2025-04-03,2025-04-06,CH_07,RT_01,541.23,64.95,476.28,Checked-Out
BK_03950,2025-03-18,2025-04-03,2025-04-05,CH_07,RT_01,0.0,0.0,0.0,Cancelled
BK_03951,2025-02-16,2025-04-03,2025-04-07,CH_04,RT_02,600.84,102.14,498.7,Confirmed
BK_03952,2025-01-19,2025-04-03,2025-04-04,CH_02,RT_02,187.14,33.69,153.45,Checked-Out
BK_03953,2025-03-27,2025-04-04,2025-04-06,CH_02,RT_02,256.96,46.25,210.71,Checked-Out
BK_03954,2025-03-16,2025-04-04,2025-04-07,CH_02,RT_02,462.48,83.25,379.23,Checked-Out
BK_03955,2025-02-15,2025-04-04,2025-04-05,CH_02,RT_03,149.22,26.86,122.36,Checked-Out
BK_03956,2025-03-16,2025-04-04,2025-04-06,CH_04,RT_01,0.0,0.0,0.0,Cancelled
BK_03957,2025-03-05,2025-04-04,2025-04-05,CH_02,RT_03,145.17,26.13,119.04,Checked-Out
BK_03958,2025-03-25,2025-04-04,2025-04-05,CH_03,RT_02,166.55,33.31,133.24,Confirmed
BK_03959,2025-04-02,2025-04-04,2025-04-05,CH_02,RT_02,148.79,26.78,122.01,Checked-Out
BK_03960,2025-01-07,2025-04-04,2025-04-08,CH_01,RT_06,859.32,0.0,859.32,Checked-Out
BK_03961,2025-02-08,2025-04-04,2025-04-07,CH_07,RT_04,0.0,0.0,0.0,Cancelled
BK_03962,2025-01-09,2025-04-04,2025-04-10,CH_05,RT_01,993.96,0.0,993.96,Checked-Out
BK_03963,2025-01-20,2025-04-04,2025-04-06,CH_07,RT_01,253.38,30.41,222.97,Checked-Out
BK_03964,2025-03-27,2025-04-04,2025-04-05,CH_01,RT_02,186.91,5.61,181.3,Checked-Out
BK_03965,2025-03-03,2025-04-04,2025-04-06,CH_01,RT_02,369.5,11.08,358.42,Checked-Out
BK_03966,2025-02-06,2025-04-04,2025-04-05,CH_01,RT_06,184.85,0.0,184.85,Checked-Out
BK_03967,2025-03-17,2025-04-04,2025-04-05,CH_04,RT_02,162.76,27.67,135.09,Checked-Out
BK_03968,2025-03-17,2025-04-04,2025-04-05,CH_04,RT_01,155.57,26.45,129.12,Checked-Out
BK_03969,2025-01-30,2025-04-04,2025-04-06,CH_04,RT_03,312.1,53.06,259.04,Checked-Out
BK_03970,2025-03-31,2025-04-04,2025-04-05,CH_02,RT_01,151.16,27.21,123.95,Checked-Out
BK_03971,2025-01-21,2025-04-04,2025-04-10,CH_02,RT_03,1021.74,183.91,837.83,Confirmed
BK_03972,2025-03-01,2025-04-04,2025-04-09,CH_02,RT_01,948.65,170.76,777.89,Checked-Out
BK_03973,2025-03-08,2025-04-04,2025-04-06,CH_04,RT_02,410.3,69.75,340.55,Checked-Out
BK_03974,2025-01-09,2025-04-04,2025-04-05,CH_03,RT_05,191.36,38.27,153.09,Checked-Out
BK_03975,2025-03-25,2025-04-04,2025-04-07,CH_06,RT_04,284.73,0.0,284.73,Checked-Out
BK_03976,2025-03-22,2025-04-04,2025-04-09,CH_02,RT_01,861.9,155.14,706.76,Checked-Out
BK_03977,2025-01-04,2025-04-04,2025-04-08,CH_04,RT_01,635.12,107.97,527.15,Checked-Out
BK_03978,2025-02-15,2025-04-04,2025-04-06,CH_02,RT_02,413.16,74.37,338.79,Confirmed
BK_03979,2025-03-06,2025-04-04,2025-04-05,CH_02,RT_01,0.0,0.0,0.0,Cancelled
BK_03980,2025-02-12,2025-04-04,2025-04-10,CH_07,RT_01,1290.12,154.81,1135.31,Checked-Out
BK_03981,2025-03-01,2025-04-04,2025-04-06,CH_05,RT_01,0.0,0.0,0.0,Cancelled
BK_03982,2025-01-20,2025-04-04,2025-04-06,CH_03,RT_02,271.94,54.39,217.55,Checked-Out
BK_03983,2025-02-22,2025-04-04,2025-04-05,CH_02,RT_01,150.68,27.12,123.56,Checked-Out
BK_03984,2025-01-25,2025-04-04,2025-04-05,CH_03,RT_01,176.75,35.35,141.4,Checked-Out
BK_03985,2025-02-09,2025-04-04,2025-04-10,CH_06,RT_04,505.74,0.0,505.74,Checked-Out
BK_03986,2025-01-05,2025-04-05,2025-04-10,CH_04,RT_01,1072.35,182.3,890.05,Checked-Out
BK_03987,2025-03-26,2025-04-05,2025-04-06,CH_03,RT_03,111.99,22.4,89.59,Confirmed
BK_03988,2025-04-04,2025-04-05,2025-04-06,CH_01,RT_06,207.66,0.0,207.66,Checked-Out
BK_03989,2025-01-06,2025-04-05,2025-04-06,CH_04,RT_01,169.34,28.79,140.55,Checked-Out
BK_03990,2025-01-22,2025-04-05,2025-04-11,CH_04,RT_03,0.0,0.0,0.0,Cancelled
BK_03991,2025-02-26,2025-04-05,2025-04-07,CH_05,RT_01,337.96,0.0,337.96,Confirmed
BK_03992,2025-01-27,2025-04-05,2025-04-08,CH_01,RT_01,435.42,13.06,422.36,Checked-Out
BK_03993,2025-03-17,2025-04-05,2025-04-06,CH_02,RT_02,0.0,0.0,0.0,Cancelled
BK_03994,2025-01-22,2025-04-05,2025-04-09,CH_02,RT_02,832.32,149.82,682.5,Checked-Out
BK_03995,2025-02-07,2025-04-05,2025-04-08,CH_02,RT_01,636.75,114.61,522.14,Checked-Out
BK_03996,2025-01-28,2025-04-05,2025-04-06,CH_02,RT_02,187.09,33.68,153.41,Confirmed
BK_03997,2025-03-16,2025-04-05,2025-04-07,CH_01,RT_01,437.82,13.13,424.69,Confirmed
BK_03998,2025-01-28,2025-04-05,2025-04-06,CH_07,RT_04,106.74,0.0,106.74,Checked-Out
BK_03999,2025-01-25,2025-04-05,2025-04-06,CH_06,RT_04,83.8,0.0,83.8,Confirmed
BK_04000,2025-01-21,2025-04-05,2025-04-06,CH_07,RT_04,92.69,0.0,92.69,Checked-Out
BK_04001,2025-01-17,2025-04-05,2025-04-07,CH_07,RT_04,216.32,0.0,216.32,Checked-Out
BK_04002,2025-02-21,2025-04-05,2025-04-07,CH_04,RT_02,379.46,64.51,314.95,Checked-Out
BK_04003,2025-01-18,2025-04-05,2025-04-08,CH_02,RT_05,627.21,112.9,514.31,Confirmed
BK_04004,2025-03-29,2025-04-05,2025-04-06,CH_03,RT_01,161.93,32.39,129.54,Checked-Out
BK_04005,2025-01-22,2025-04-05,2025-04-06,CH_02,RT_01,156.96,28.25,128.71,Confirmed
BK_04006,2025-02-21,2025-04-05,2025-04-11,CH_02,RT_03,1000.56,180.1,820.46,Checked-Out
BK_04007,2025-01-06,2025-04-05,2025-04-06,CH_01,RT_06,199.99,0.0,199.99,Checked-Out
BK_04008,2025-01-29,2025-04-05,2025-04-10,CH_04,RT_02,0.0,0.0,0.0,Cancelled
BK_04009,2025-03-28,2025-04-05,2025-04-08,CH_04,RT_03,358.5,60.95,297.55,Checked-Out
BK_04010,2025-03-26,2025-04-05,2025-04-06,CH_01,RT_06,162.19,0.0,162.19,Checked-Out
BK_04011,2025-03-22,2025-04-05,2025-04-08,CH_05,RT_01,452.7,0.0,452.7,Checked-Out
BK_04012,2025-03-29,2025-04-05,2025-04-06,CH_04,RT_02,165.81,28.19,137.62,Checked-Out
BK_04013,2025-02-23,2025-04-05,2025-04-06,CH_03,RT_01,212.22,42.44,169.78,Checked-Out
BK_04014,2025-03-31,2025-04-05,2025-04-07,CH_03,RT_02,403.12,80.62,322.5,Checked-Out
BK_04015,2025-01-10,2025-04-05,2025-04-06,CH_06,RT_04,81.12,0.0,81.12,Confirmed
BK_04016,2025-03-09,2025-04-05,2025-04-06,CH_05,RT_01,184.18,0.0,184.18,Checked-Out
BK_04017,2025-02-14,2025-04-05,2025-04-07,CH_01,RT_01,272.06,8.16,263.9,Checked-Out
BK_04018,2025-02-03,2025-04-05,2025-04-07,CH_04,RT_05,262.56,44.64,217.92,Checked-Out
BK_04019,2025-01-10,2025-04-05,2025-04-09,CH_02,RT_01,774.32,139.38,634.94,Checked-Out
BK_04020,2025-04-01,2025-04-05,2025-04-06,CH_02,RT_02,124.17,22.35,101.82,Checked-Out
BK_04021,2025-01-12,2025-04-05,2025-04-07,CH_07,RT_04,182.5,0.0,182.5,Checked-Out
BK_04022,2025-02-16,2025-04-05,2025-04-07,CH_03,RT_02,327.94,65.59,262.35,Checked-Out
BK_04023,2025-01-29,2025-04-05,2025-04-06,CH_07,RT_04,97.36,0.0,97.36,Checked-Out
BK_04024,2025-01-05,2025-04-05,2025-04-06,CH_02,RT_02,134.2,24.16,110.04,Checked-Out
BK_04025,2025-02-09,2025-04-05,2025-04-07,CH_03,RT_01,306.06,61.21,244.85,Confirmed
BK_04026,2025-03-10,2025-04-05,2025-04-07,CH_03,RT_05,240.86,48.17,192.69,Confirmed
BK_04027,2025-03-13,2025-04-05,2025-04-06,CH_04,RT_01,135.76,23.08,112.68,Confirmed
BK_04028,2025-02-23,2025-04-05,2025-04-07,CH_02,RT_02,402.22,72.4,329.82,Checked-Out
BK_04029,2025-02-16,2025-04-05,2025-04-06,CH_02,RT_03,107.46,19.34,88.12,Confirmed
BK_04030,2025-03-11,2025-04-05,2025-04-11,CH_03,RT_05,722.64,144.53,578.11,Checked-Out
BK_04031,2025-04-03,2025-04-05,2025-04-11,CH_01,RT_02,1277.04,38.31,1238.73,Checked-Out
BK_04032,2025-02-02,2025-04-05,2025-04-08,CH_04,RT_01,619.5,105.32,514.18,Confirmed
BK_04033,2025-01-30,2025-04-05,2025-04-09,CH_03,RT_05,860.04,172.01,688.03,Checked-Out
BK_04034,2025-04-04,2025-04-05,2025-04-06,CH_02,RT_03,138.56,24.94,113.62,Checked-Out
BK_04035,2025-03-29,2025-04-05,2025-04-09,CH_01,RT_06,845.2,0.0,845.2,Checked-Out
BK_04036,2025-02-01,2025-04-05,2025-04-09,CH_04,RT_01,557.4,94.76,462.64,Checked-Out
BK_04037,2025-01-06,2025-04-05,2025-04-06,CH_04,RT_01,193.89,32.96,160.93,Checked-Out
BK_04038,2025-02-09,2025-04-05,2025-04-08,CH_07,RT_04,308.16,0.0,308.16,Confirmed
BK_04039,2025-01-16,2025-04-05,2025-04-11,CH_04,RT_02,1004.82,170.82,834.0,Checked-Out
BK_04040,2025-01-17,2025-04-05,2025-04-07,CH_04,RT_02,331.06,56.28,274.78,Checked-Out
BK_04041,2025-03-01,2025-04-05,2025-04-08,CH_04,RT_02,430.35,73.16,357.19,Checked-Out
BK_04042,2025-01-08,2025-04-06,2025-04-08,CH_02,RT_03,260.52,46.89,213.63,Checked-Out
BK_04043,2025-03-20,2025-04-06,2025-04-09,CH_02,RT_02,420.09,75.62,344.47,Checked-Out
BK_04044,2025-04-03,2025-04-06,2025-04-10,CH_03,RT_03,465.76,93.15,372.61,Checked-Out
BK_04045,2025-01-14,2025-04-06,2025-04-08,CH_02,RT_03,254.76,45.86,208.9,Checked-Out
BK_04046,2025-03-31,2025-04-06,2025-04-09,CH_01,RT_06,388.47,0.0,388.47,Checked-Out
BK_04047,2025-04-01,2025-04-06,2025-04-07,CH_04,RT_05,161.91,27.52,134.39,Checked-Out
BK_04048,2025-02-05,2025-04-06,2025-04-07,CH_02,RT_02,140.89,25.36,115.53,Checked-Out
BK_04049,2025-02-24,2025-04-06,2025-04-11,CH_03,RT_05,1059.25,211.85,847.4,Checked-Out
BK_04050,2025-03-13,2025-04-06,2025-04-07,CH_03,RT_01,169.2,33.84,135.36,Checked-Out
BK_04051,2025-03-05,2025-04-06,2025-04-07,CH_03,RT_02,129.13,25.83,103.3,Checked-Out
BK_04052,2025-02-28,2025-04-06,2025-04-13,CH_04,RT_05,1529.5,260.02,1269.48,Checked-Out
BK_04053,2025-02-01,2025-04-06,2025-04-09,CH_02,RT_01,622.98,112.14,510.84,Checked-Out
BK_04054,2025-03-18,2025-04-06,2025-04-09,CH_04,RT_02,469.47,79.81,389.66,Confirmed
BK_04055,2025-02-01,2025-04-06,2025-04-08,CH_03,RT_01,417.8,83.56,334.24,Confirmed
BK_04056,2025-01-09,2025-04-06,2025-04-09,CH_02,RT_01,370.32,66.66,303.66,Confirmed
BK_04057,2025-01-10,2025-04-06,2025-04-09,CH_01,RT_06,565.26,0.0,565.26,Checked-Out
BK_04058,2025-02-21,2025-04-06,2025-04-10,CH_04,RT_01,715.68,121.67,594.01,Checked-Out
BK_04059,2025-01-12,2025-04-06,2025-04-07,CH_05,RT_01,181.06,0.0,181.06,Checked-Out
BK_04060,2025-03-06,2025-04-06,2025-04-07,CH_01,RT_02,191.43,5.74,185.69,Checked-Out
BK_04061,2025-03-11,2025-04-06,2025-04-08,CH_03,RT_03,229.64,45.93,183.71,Confirmed
BK_04062,2025-03-30,2025-04-06,2025-04-10,CH_01,RT_01,525.4,15.76,509.64,Checked-Out
BK_04063,2025-04-05,2025-04-06,2025-04-08,CH_03,RT_01,350.6,70.12,280.48,Checked-Out
BK_04064,2025-03-07,2025-04-06,2025-04-10,CH_02,RT_03,757.64,136.38,621.26,Checked-Out
BK_04065,2025-01-19,2025-04-06,2025-04-08,CH_07,RT_04,180.1,0.0,180.1,Confirmed
BK_04066,2025-03-03,2025-04-06,2025-04-10,CH_03,RT_01,775.84,155.17,620.67,Checked-Out
BK_04067,2025-02-14,2025-04-06,2025-04-09,CH_03,RT_02,386.55,77.31,309.24,Confirmed
BK_04068,2025-03-26,2025-04-06,2025-04-07,CH_06,RT_04,80.74,0.0,80.74,Confirmed
BK_04069,2025-01-22,2025-04-06,2025-04-07,CH_02,RT_02,171.99,30.96,141.03,Checked-Out
BK_04070,2025-02-20,2025-04-06,2025-04-08,CH_03,RT_03,242.14,48.43,193.71,Checked-Out
BK_04071,2025-02-20,2025-04-06,2025-04-11,CH_02,RT_05,1031.6,185.69,845.91,Checked-Out
BK_04072,2025-02-01,2025-04-06,2025-04-09,CH_07,RT_04,240.75,0.0,240.75,Checked-Out
BK_04073,2025-01-24,2025-04-06,2025-04-12,CH_03,RT_02,894.12,178.82,715.3,Checked-Out
BK_04074,2025-02-04,2025-04-06,2025-04-09,CH_02,RT_01,560.19,100.83,459.36,Checked-Out
BK_04075,2025-02-13,2025-04-06,2025-04-13,CH_04,RT_01,860.16,146.23,713.93,Checked-Out
BK_04076,2025-03-20,2025-04-06,2025-04-10,CH_03,RT_03,428.8,85.76,343.04,Checked-Out
BK_04077,2025-01-26,2025-04-06,2025-04-09,CH_03,RT_05,482.76,96.55,386.21,Checked-Out
BK_04078,2025-01-14,2025-04-06,2025-04-08,CH_04,RT_01,257.56,43.79,213.77,Checked-Out
BK_04079,2025-02-10,2025-04-06,2025-04-07,CH_06,RT_04,85.16,0.0,85.16,Checked-Out
BK_04080,2025-02-07,2025-04-06,2025-04-08,CH_03,RT_03,279.36,55.87,223.49,Checked-Out
BK_04081,2025-03-13,2025-04-06,2025-04-09,CH_01,RT_06,657.03,0.0,657.03,Checked-Out
BK_04082,2025-02-27,2025-04-06,2025-04-09,CH_04,RT_03,433.47,73.69,359.78,Checked-Out
BK_04083,2025-02-21,2025-04-06,2025-04-09,CH_02,RT_01,520.65,93.72,426.93,Checked-Out
BK_04084,2025-02-01,2025-04-06,2025-04-09,CH_03,RT_01,456.81,91.36,365.45,Checked-Out
BK_04085,2025-01-27,2025-04-06,2025-04-08,CH_01,RT_01,423.48,12.7,410.78,Checked-Out
BK_04086,2025-02-27,2025-04-06,2025-04-07,CH_01,RT_01,0.0,0.0,0.0,Cancelled
BK_04087,2025-01-25,2025-04-06,2025-04-07,CH_03,RT_05,198.07,39.61,158.46,Checked-Out
BK_04088,2025-02-21,2025-04-07,2025-04-13,CH_02,RT_05,1237.8,222.8,1015.0,Confirmed
BK_04089,2025-02-26,2025-04-07,2025-04-11,CH_03,RT_02,739.32,147.86,591.46,Confirmed
BK_04090,2025-01-19,2025-04-07,2025-04-09,CH_01,RT_02,319.88,9.6,310.28,Checked-Out
BK_04091,2025-02-03,2025-04-07,2025-04-08,CH_02,RT_03,104.65,18.84,85.81,Checked-Out
BK_04092,2025-03-19,2025-04-07,2025-04-09,CH_03,RT_01,286.58,57.32,229.26,Checked-Out
BK_04093,2025-01-15,2025-04-07,2025-04-10,CH_01,RT_01,584.16,17.52,566.64,Checked-Out
BK_04094,2025-03-16,2025-04-07,2025-04-08,CH_04,RT_01,182.56,31.04,151.52,Checked-Out
BK_04095,2025-03-18,2025-04-07,2025-04-10,CH_07,RT_01,558.48,67.02,491.46,Checked-Out
BK_04096,2025-03-22,2025-04-07,2025-04-14,CH_02,RT_05,1125.67,202.62,923.05,Checked-Out
BK_04097,2025-02-02,2025-04-07,2025-04-10,CH_01,RT_01,627.96,18.84,609.12,Checked-Out
BK_04098,2025-02-16,2025-04-07,2025-04-10,CH_01,RT_01,607.08,18.21,588.87,Confirmed
BK_04099,2025-03-07,2025-04-07,2025-04-10,CH_03,RT_01,601.47,120.29,481.18,Checked-Out
BK_04100,2025-01-07,2025-04-07,2025-04-09,CH_06,RT_04,0.0,0.0,0.0,Cancelled
BK_04101,2025-02-15,2025-04-07,2025-04-11,CH_03,RT_03,415.36,83.07,332.29,Checked-Out
BK_04102,2025-02-02,2025-04-07,2025-04-13,CH_07,RT_01,1260.78,151.29,1109.49,Checked-Out
BK_04103,2025-03-11,2025-04-07,2025-04-08,CH_05,RT_01,185.73,0.0,185.73,Checked-Out
BK_04104,2025-03-29,2025-04-07,2025-04-09,CH_02,RT_05,283.78,51.08,232.7,Checked-Out
BK_04105,2025-02-12,2025-04-07,2025-04-08,CH_04,RT_05,217.52,36.98,180.54,Checked-Out
BK_04106,2025-03-03,2025-04-07,2025-04-09,CH_06,RT_04,171.92,0.0,171.92,Checked-Out
BK_04107,2025-01-12,2025-04-07,2025-04-09,CH_06,RT_04,193.7,0.0,193.7,Confirmed
BK_04108,2025-02-12,2025-04-07,2025-04-13,CH_02,RT_02,977.4,175.93,801.47,Checked-Out
BK_04109,2025-03-07,2025-04-07,2025-04-11,CH_02,RT_05,811.96,146.15,665.81,Checked-Out
BK_04110,2025-01-29,2025-04-07,2025-04-08,CH_06,RT_04,104.34,0.0,104.34,Checked-Out
BK_04111,2025-01-13,2025-04-07,2025-04-09,CH_07,RT_01,288.74,34.65,254.09,Confirmed
BK_04112,2025-01-13,2025-04-07,2025-04-09,CH_06,RT_04,193.66,0.0,193.66,Checked-Out
BK_04113,2025-02-22,2025-04-07,2025-04-08,CH_02,RT_05,163.06,29.35,133.71,Checked-Out
BK_04114,2025-02-25,2025-04-07,2025-04-12,CH_01,RT_01,988.7,29.66,959.04,Confirmed
BK_04115,2025-03-16,2025-04-07,2025-04-11,CH_02,RT_03,589.2,106.06,483.14,Checked-Out
BK_04116,2025-01-19,2025-04-07,2025-04-11,CH_01,RT_06,578.08,0.0,578.08,Checked-Out
BK_04117,2025-03-19,2025-04-07,2025-04-11,CH_04,RT_03,502.48,85.42,417.06,Checked-Out
BK_04118,2025-01-16,2025-04-07,2025-04-11,CH_04,RT_01,795.4,135.22,660.18,Checked-Out
BK_04119,2025-03-20,2025-04-07,2025-04-13,CH_01,RT_02,1277.94,38.34,1239.6,Checked-Out
BK_04120,2025-02-28,2025-04-08,2025-04-09,CH_01,RT_01,190.78,5.72,185.06,Checked-Out
BK_04121,2025-03-12,2025-04-08,2025-04-15,CH_01,RT_01,1513.33,45.4,1467.93,Checked-Out
BK_04122,2025-01-10,2025-04-08,2025-04-10,CH_07,RT_04,214.54,0.0,214.54,Checked-Out
BK_04123,2025-02-24,2025-04-08,2025-04-11,CH_04,RT_03,472.2,80.27,391.93,Confirmed
BK_04124,2025-03-20,2025-04-08,2025-04-09,CH_06,RT_04,101.75,0.0,101.75,Checked-Out
BK_04125,2025-02-21,2025-04-08,2025-04-09,CH_02,RT_01,219.38,39.49,179.89,Checked-Out
BK_04126,2025-02-18,2025-04-08,2025-04-09,CH_03,RT_01,175.14,35.03,140.11,Confirmed
BK_04127,2025-01-30,2025-04-08,2025-04-13,CH_06,RT_04,451.6,0.0,451.6,Checked-Out
BK_04128,2025-03-01,2025-04-08,2025-04-10,CH_02,RT_01,382.98,68.94,314.04,Checked-Out
BK_04129,2025-01-20,2025-04-08,2025-04-10,CH_01,RT_02,0.0,0.0,0.0,Cancelled
BK_04130,2025-01-12,2025-04-08,2025-04-12,CH_04,RT_02,609.68,103.65,506.03,Checked-Out
BK_04131,2025-01-08,2025-04-08,2025-04-13,CH_02,RT_03,603.05,108.55,494.5,Checked-Out
BK_04132,2025-03-25,2025-04-08,2025-04-09,CH_06,RT_04,84.07,0.0,84.07,Checked-Out
BK_04133,2025-03-21,2025-04-08,2025-04-10,CH_02,RT_02,0.0,0.0,0.0,Cancelled
BK_04134,2025-03-17,2025-04-08,2025-04-12,CH_04,RT_03,526.84,89.56,437.28,Checked-Out
BK_04135,2025-03-06,2025-04-08,2025-04-12,CH_02,RT_01,781.32,140.64,640.68,Checked-Out
BK_04136,2025-03-31,2025-04-08,2025-04-10,CH_03,RT_03,287.7,57.54,230.16,Checked-Out
BK_04137,2025-03-08,2025-04-08,2025-04-10,CH_02,RT_02,326.3,58.73,267.57,Checked-Out
BK_04138,2025-03-31,2025-04-08,2025-04-14,CH_04,RT_05,981.48,166.85,814.63,Checked-Out
BK_04139,2025-01-28,2025-04-08,2025-04-10,CH_01,RT_06,387.56,0.0,387.56,Confirmed
BK_04140,2025-02-13,2025-04-08,2025-04-09,CH_06,RT_04,107.43,0.0,107.43,Checked-Out
BK_04141,2025-03-03,2025-04-08,2025-04-10,CH_04,RT_01,274.64,46.69,227.95,Confirmed
BK_04142,2025-04-03,2025-04-08,2025-04-12,CH_06,RT_04,383.72,0.0,383.72,Checked-Out
BK_04143,2025-03-31,2025-04-08,2025-04-10,CH_02,RT_05,371.52,66.87,304.65,Checked-Out
BK_04144,2025-01-11,2025-04-08,2025-04-09,CH_04,RT_01,149.78,25.46,124.32,Checked-Out
BK_04145,2025-02-19,2025-04-08,2025-04-09,CH_02,RT_03,112.63,20.27,92.36,Checked-Out
BK_04146,2025-03-01,2025-04-08,2025-04-10,CH_03,RT_02,252.78,50.56,202.22,Checked-Out
BK_04147,2025-03-28,2025-04-08,2025-04-11,CH_05,RT_01,582.72,0.0,582.72,Checked-Out
BK_04148,2025-02-19,2025-04-08,2025-04-10,CH_04,RT_02,289.74,49.26,240.48,Confirmed
BK_04149,2025-03-18,2025-04-08,2025-04-09,CH_06,RT_04,106.6,0.0,106.6,Checked-Out
BK_04150,2025-04-05,2025-04-08,2025-04-11,CH_04,RT_02,563.46,95.79,467.67,Checked-Out
BK_04151,2025-03-22,2025-04-08,2025-04-10,CH_04,RT_01,374.62,63.69,310.93,Checked-Out
BK_04152,2025-02-09,2025-04-08,2025-04-10,CH_06,RT_04,180.38,0.0,180.38,Checked-Out
BK_04153,2025-03-28,2025-04-08,2025-04-09,CH_02,RT_01,162.74,29.29,133.45,Checked-Out
BK_04154,2025-03-19,2025-04-08,2025-04-12,CH_05,RT_01,721.72,0.0,721.72,Confirmed
BK_04155,2025-02-25,2025-04-08,2025-04-09,CH_04,RT_01,176.72,30.04,146.68,Checked-Out
BK_04156,2025-02-21,2025-04-08,2025-04-10,CH_04,RT_02,336.8,57.26,279.54,Confirmed
BK_04157,2025-02-22,2025-04-08,2025-04-09,CH_03,RT_02,120.1,24.02,96.08,Checked-Out
BK_04158,2025-03-13,2025-04-08,2025-04-13,CH_05,RT_01,1076.05,0.0,1076.05,Checked-Out
BK_04159,2025-03-22,2025-04-08,2025-04-09,CH_02,RT_01,200.89,36.16,164.73,Checked-Out
BK_04160,2025-03-11,2025-04-08,2025-04-12,CH_02,RT_03,477.0,85.86,391.14,Checked-Out
BK_04161,2025-02-17,2025-04-09,2025-04-11,CH_01,RT_02,311.44,9.34,302.1,Checked-Out
BK_04162,2025-03-13,2025-04-09,2025-04-10,CH_04,RT_01,120.85,20.54,100.31,Confirmed
BK_04163,2025-01-30,2025-04-09,2025-04-10,CH_04,RT_02,154.8,26.32,128.48,Checked-Out
BK_04164,2025-03-08,2025-04-09,2025-04-12,CH_02,RT_03,462.72,83.29,379.43,Checked-Out
BK_04165,2025-02-27,2025-04-09,2025-04-13,CH_04,RT_02,508.68,86.48,422.2,Confirmed
BK_04166,2025-03-20,2025-04-09,2025-04-10,CH_02,RT_01,130.06,23.41,106.65,Checked-Out
BK_04167,2025-01-28,2025-04-09,2025-04-10,CH_02,RT_03,106.87,19.24,87.63,Checked-Out
BK_04168,2025-03-24,2025-04-09,2025-04-13,CH_04,RT_01,780.92,132.76,648.16,Checked-Out
BK_04169,2025-01-26,2025-04-09,2025-04-12,CH_04,RT_01,612.33,104.1,508.23,Checked-Out
